en,zh_correct,zh_translate_tool1,zh_status_tool1,pinyin_trans_tool1,pinyin_meaning_tool1,g2pc_pos_tool1,g2pc_tones_tool1,g2pc_meaning_tool1,g2pm_tone_tool1
farshad,,,,,,,,,
haliah,,,,,,,,,
nateq,,,,,,,,,
nsera,,,,,,,,,
farukh,,,,,,,,,
farzad,,,,,,,,,
farzan,,,,,,,,,
farzana,,,,,,,,,
nouman,,,,,,,,,
fateh,,,,,,,,,
fathullah,,,,,,,,,
farmanullah,,,,,,,,,
nava,,,,,,,,,
nawab,,,,,,,,,
noorzad,,,,,,,,,
noorulhaq,,,,,,,,,
noorudin,,,,,,,,,
noorahmad,,,,,,,,,
fattah,,,,,,,,,
fattanah,,,,,,,,,
noor muhammad,,,,,,,,,
fawzia,,,,,,,,,
fayaz,,,,,,,,,
farnaz,,,,,,,,,
farman,,,,,,,,,
fayeqah,,,,,,,,,
faraj,,,,,,,,,
omid,,,,,,,,,
hamdast,,,,,,,,,
faizudin,,,,,,,,,
hamayoon,,,,,,,,,
nasrudin,,,,,,,,,
fakhri,,,,,,,,,
fakhriah,,,,,,,,,
fakhrudin,,,,,,,,,
nasrullah,,,,,,,,,
farah,,,,,,,,,
farahnaz,,,,,,,,,
farangiz,,,,,,,,,
farkhonda,,,,,,,,,
faraz,,,,,,,,,
farhad,,,,,,,,,
farhang,,,,,,,,,
farhat,,,,,,,,,
fariba,,,,,,,,,
fariborz,,,,,,,,,
farid,,,,,,,,,
obaidullah,,,,,,,,,
obaida,,,,,,,,,
obaid,,,,,,,,,
nastaran,,,,,,,,,
noor,,,,,,,,,
hakem,,,,,,,,,
faisal,,,,,,,,,
gul-chehrah,,,,,,,,,
ghazi,,,,,,,,,
ghazwan,,,,,,,,,
nazer,,,,,,,,,
ghiasudin,,,,,,,,,
nazgul,,,,,,,,,
hadi,,,,,,,,,
negar,,,,,,,,,
negah,,,,,,,,,
neda,,,,,,,,,
neamatullah,,,,,,,,,
gul badan,,,,,,,,,
gul-jan,,,,,,,,,
ghazalah,,,,,,,,,
gulab,,,,,,,,,
neamat,,,,,,,,,
nazi,,,,,,,,,
nazia,,,,,,,,,
gulnar,,,,,,,,,
gulnaz,,,,,,,,,
gulnessa,,,,,,,,,
gulpari,,,,,,,,,
nazilla,,,,,,,,,
hadad,,,,,,,,,
habib,,,,,,,,,
ghazanfar,,,,,,,,,
ghazal,,,,,,,,,
fazel,,,,,,,,,
forozendah,,,,,,,,,
fazela,,,,,,,,,
fazelrabi,,,,,,,,,
fazlulhaq,,,,,,,,,
fazlullah,,,,,,,,,
feraidoon,,,,,,,,,
fereshtah,,,,,,,,,
haji,,,,,,,,,
firooz,,,,,,,,,
niko,,,,,,,,,
forogh,,,,,,,,,
forozan,,,,,,,,,
haidar,,,,,,,,,
ghayoor,,,,,,,,,
niki,,,,,,,,,
gawhar,,,,,,,,,
naz-afarin,,,,,,,,,
nazanin,,,,,,,,,
niaz,,,,,,,,,
nazem,,,,,,,,,
nezamudin,,,,,,,,,
ghamzah,,,,,,,,,
nezam,,,,,,,,,
nesar,,,,,,,,,
hafez,,,,,,,,,
faiz,,,,,,,,,
fahima,,,,,,,,,
barakatullah,,,,,,,,,
qais,,,,,,,,,
bolour,,,,,,,,,
boosah,,,,,,,,,
qandi,,,,,,,,,
hasan,,,,,,,,,
bostan,,,,,,,,,
qamar-gul,,,,,,,,,
bulbul,,,,,,,,,
burhan,,,,,,,,,
burhanudin,,,,,,,,,
qalandar,,,,,,,,,
qaisar,,,,,,,,,
qaher,,,,,,,,,
qandi-gul,,,,,,,,,
namdar,,,,,,,,,
camella,,,,,,,,,
camellia,,,,,,,,,
camila,,,,,,,,,
qader,,,,,,,,,
hares,,,,,,,,,
narges,,,,,,,,,
haqani,,,,,,,,,
pooya,,,,,,,,,
pooran-dokht,,,,,,,,,
chaman,,,,,,,,,
bina ,,,,,,,,,
hashem,,,,,,,,,
changiz,,,,,,,,,
behnaz,,,,,,,,,
barialay,,,,,,,,,
jahan-khatoon,,,,,,,,,
basel,,,,,,,,,
baser,,,,,,,,,
baset,,,,,,,,,
hassam,,,,,,,,,
bashira,,,,,,,,,
basira,,,,,,,,,
begum,,,,,,,,,
behbood,,,,,,,,,
behnam,,,,,,,,,
hashmatullah,,,,,,,,,
qasem,,,,,,,,,
behrooz,,,,,,,,,
qiam,,,,,,,,,
behzad,,,,,,,,,
belal,,,,,,,,,
qayoom,,,,,,,,,
beltoon,,,,,,,,,
benafsha,,,,,,,,,
hashmat,,,,,,,,,
benyamin,,,,,,,,,
besharat,,,,,,,,,
bibi,,,,,,,,,
chaman-gul,,,,,,,,,
chehrah,,,,,,,,,
fahim,,,,,,,,,
elaha,,,,,,,,,
hamzad,,,,,,,,,
dorakhshenda,,,,,,,,,
dost muhammad,,,,,,,,,
parand,,,,,,,,,
palwasha,,,,,,,,,
durokhshan,,,,,,,,,
ebadullah,,,,,,,,,
ebrahim,,,,,,,,,
hamza,,,,,,,,,
hamraz,,,,,,,,,
ehteram,,,,,,,,,
elias,,,,,,,,,
din muhammad,,,,,,,,,
hamidullah,,,,,,,,,
emad,,,,,,,,,
ozra,,,,,,,,,
enayat,,,,,,,,,
eqbal,,,,,,,,,
hamedah,,,,,,,,,
ezatullah,,,,,,,,,
faazel,,,,,,,,,
oranos,,,,,,,,,
hamed,,,,,,,,,
omran,,,,,,,,,
parichehr,,,,,,,,,
didar,,,,,,,,,
cheragh-ali,,,,,,,,,
darya,,,,,,,,,
pooran,,,,,,,,,
poonah,,,,,,,,,
haq,,,,,,,,,
naser,,,,,,,,,
naserudin,,,,,,,,,
daana,,,,,,,,,
payam,,,,,,,,,
pashtoon-gul,,,,,,,,,
hangamah,,,,,,,,,
daraa,,,,,,,,,
darioush,,,,,,,,,
parsa,,,,,,,,,
parisa,,,,,,,,,
nasima,,,,,,,,,
parishad,,,,,,,,,
delafrooz,,,,,,,,,
delara,,,,,,,,,
delaram,,,,,,,,,
delawar,,,,,,,,,
delbar,,,,,,,,,
deldaar,,,,,,,,,
delkash,,,,,,,,,
delnawaz,,,,,,,,,
delruba,,,,,,,,,
hassamudin,,,,,,,,,
abdul-wahab,,,,,,,,,
abdul-noor,,,,,,,,,
shokoh,,,,,,,,,
 majeed,,,,,,,,,
khadem,,,,,,,,,
urooj,,,,,,,,,
uqaab,,,,,,,,,
umar,,,,,,,,,
ulfat,,,,,,,,,
kefayat,,,,,,,,,
ubaiduallah,,,,,,,,,
 mateen,,,,,,,,,
ubaid,,,,,,,,,
marzia,,,,,,,,,
mashaal,,,,,,,,,
toorialay,,,,,,,,,
tooba,,,,,,,,,
mashal,,,,,,,,,
 mojeeb,,,,,,,,,
masooma,,,,,,,,,
kawkab ,,,,,,,,,
masror,,,,,,,,,
kateb,,,,,,,,,
katayon,,,,,,,,,
uzma,,,,,,,,,
uzra,,,,,,,,,
vafa,,,,,,,,,
khair,,,,,,,,,
khalil,,,,,,,,,
 khabeer,,,,,,,,,
wakil,,,,,,,,,
wais,,,,,,,,,
khales,,,,,,,,,
khaleq,,,,,,,,,
khaled,,,,,,,,,
wahed,,,,,,,,,
khairudin,,,,,,,,,
khaiat,,,,,,,,,
vahid,,,,,,,,,
wadood,,,,,,,,,
khaiam,,,,,,,,,
vida,,,,,,,,,
venus,,,,,,,,,
vares,,,,,,,,,
valy,,,,,,,,,
valid,,,,,,,,,
vakil,,,,,,,,,
vahida,,,,,,,,,
tela,,,,,,,,,
massom,,,,,,,,,
tawfiq,,,,,,,,,
misaq,,,,,,,,,
tabaan,,,,,,,,,
sussan,,,,,,,,,
sultan,,,,,,,,,
sulaiman,,,,,,,,,
minoo,,,,,,,,,
sorosh,,,,,,,,,
mirbacha,,,,,,,,,
mirjahan,,,,,,,,,
mirwais,,,,,,,,,
sohrab,,,,,,,,,
tabasum,,,,,,,,,
kalan,,,,,,,,,
sohail,,,,,,,,,
sodabah,,,,,,,,,
 qadir,,,,,,,,,
siyar,,,,,,,,,
mohammad,,,,,,,,,
sina,,,,,,,,,
siamak,,,,,,,,,
mohebullah,,,,,,,,,
taban,,,,,,,,,
meraj,,,,,,,,,
tawab,,,,,,,,,
kamshad,,,,,,,,,
karmal,,,,,,,,,
karimah,,,,,,,,,
karim,,,,,,,,,
matiullah,,,,,,,,,
tamim,,,,,,,,,
mazdak,,,,,,,,,
karamullah,,,,,,,,,
karam,,,,,,,,,
maziar,,,,,,,,,
kamran,,,,,,,,,
mehran,,,,,,,,,
kamelah,,,,,,,,,
kamel,,,,,,,,,
tajudin,,,,,,,,,
abdul-naser,,,,,,,,,
tajamul,,,,,,,,,
taj,,,,,,,,,
kambiz,,,,,,,,,
taherah,,,,,,,,,
mehrab,,,,,,,,,
maria,,,,,,,,,
khalilullah,,,,,,,,,
marghalay,,,,,,,,,
zaki,,,,,,,,,
lemar,,,,,,,,,
 beena,,,,,,,,,
mahyar,,,,,,,,,
zari,,,,,,,,,
maimana,,,,,,,,,
zameer,,,,,,,,,
zaman,,,,,,,,,
maimoona,,,,,,,,,
zakia,,,,,,,,,
zaker,,,,,,,,,
 baseer,,,,,,,,,
layeq,,,,,,,,,
zakaria,,,,,,,,,
zaitoon,,,,,,,,,
zainulabudin,,,,,,,,,
zainudin,,,,,,,,,
zainab,,,,,,,,,
zain,,,,,,,,,
latif,,,,,,,,,
zaid,,,,,,,,,
mahtab,,,,,,,,,
zaryab,,,,,,,,,
zahoor,,,,,,,,,
zubair,,,,,,,,,
mahboob,,,,,,,,,
mahbooba,,,,,,,,,
zulfaqar,,,,,,,,,
mahdia,,,,,,,,,
mahdokht,,,,,,,,,
maher,,,,,,,,,
lutf,,,,,,,,,
luqman,,,,,,,,,
mahfooza,,,,,,,,,
zubaida,,,,,,,,,
mahta,,,,,,,,,
zubaid,,,,,,,,,
mahnoosh,,,,,,,,,
ziaulhaq,,,,,,,,,
ziaudin,,,,,,,,,
mahparah,,,,,,,,,
mahrooz,,,,,,,,,
lila,,,,,,,,,
zelgay,,,,,,,,,
mahsa,,,,,,,,,
zahra,,,,,,,,,
lashkar,,,,,,,,,
wares,,,,,,,,,
khaterah,,,,,,,,,
khojasta,,,,,,,,,
khodadad,,,,,,,,,
khodabakhsh,,,,,,,,,
kheial,,,,,,,,,
yama,,,,,,,,,
yalda,,,,,,,,,
manzoor,,,,,,,,,
yahia,,,,,,,,,
yagana,,,,,,,,,
khater,,,,,,,,,
yar mohammad,,,,,,,,,
khateb,,,,,,,,,
wazir,,,,,,,,,
khandan,,,,,,,,,
wasiq,,,,,,,,,
wasimullah,,,,,,,,,
 kabeer,,,,,,,,,
khan,,,,,,,,,
wasef,,,,,,,,,
wase,,,,,,,,,
yar,,,,,,,,,
manshoor,,,,,,,,,
 ghafur,,,,,,,,,
maliha,,,,,,,,,
makay,,,,,,,,,
makhdom,,,,,,,,,
zafar,,,,,,,,,
zabiullah,,,,,,,,,
zabi,,,,,,,,,
malalay,,,,,,,,,
malek,,,,,,,,,
malekah,,,,,,,,,
malem,,,,,,,,,
kosha,,,,,,,,,
yasaman,,,,,,,,,
kochi,,,,,,,,,
 hakeem,,,,,,,,,
yawar,,,,,,,,,
kobra,,,,,,,,,
manan,,,,,,,,,
kianosh,,,,,,,,,
khushbakht,,,,,,,,,
khuram,,,,,,,,,
manoochehr,,,,,,,,,
 raqeeb,,,,,,,,,
tajbakhsh,,,,,,,,,
shahab,,,,,,,,,
abdul-bari,,,,,,,,,
jawan,,,,,,,,,
sangar,,,,,,,,,
sanowbar,,,,,,,,,
aalem,,,,,,,,,
sapidah,,,,,,,,,
muzafarudin,,,,,,,,,
saraj,,,,,,,,,
aabdar,,,,,,,,,
shahzad,,,,,,,,,
aaban,,,,,,,,,
sarajudin,,,,,,,,,
jamaludin,,,,,,,,,
sardar,,,,,,,,,
shahrukh,,,,,,,,,
muzafar,,,,,,,,,
jawana,,,,,,,,,
abas,,,,,,,,,
muzhgan,,,,,,,,,
abdul -ghani,,,,,,,,,
nabi,,,,,,,,,
abdul-ali,,,,,,,,,
shamail,,,,,,,,,
abdul-ahad,,,,,,,,,
abdul shakor,,,,,,,,,
shalizah,,,,,,,,,
sepehr,,,,,,,,,
sanam,,,,,,,,,
mullah,,,,,,,,,
samsor,,,,,,,,,
jazeb,,,,,,,,,
shakera,,,,,,,,,
shaker,,,,,,,,,
jamal,,,,,,,,,
sarferaz,,,,,,,,,
shahr-zad,,,,,,,,,
shahr-naz,,,,,,,,,
shabnam,,,,,,,,,
sedaqat,,,,,,,,,
shafia,,,,,,,,,
shafi,,,,,,,,,
jamshid,,,,,,,,,
sediq,,,,,,,,,
shadgul,,,,,,,,,
shabir,,,,,,,,,
sebghatuallah,,,,,,,,,
muslima,,,,,,,,,
shabana,,,,,,,,,
muslim,,,,,,,,,
shaban,,,,,,,,,
sekandar,,,,,,,,,
shabab,,,,,,,,,
shafiq,,,,,,,,,
jan,,,,,,,,,
mutawakel,,,,,,,,,
mushfeq,,,,,,,,,
jannat,,,,,,,,,
shahnaz,,,,,,,,,
satar,,,,,,,,,
musawer,,,,,,,,,
shahjahan,,,,,,,,,
musharaf,,,,,,,,,
jamil,,,,,,,,,
sebghat,,,,,,,,,
shahbaz,,,,,,,,,
 zahir,,,,,,,,,
jan muhammad,,,,,,,,,
shahabudin,,,,,,,,,
sayed,,,,,,,,,
 uthman,,,,,,,,,
abdul-baqi,,,,,,,,,
jenab,,,,,,,,,
mushtaq,,,,,,,,,
jahedah,,,,,,,,,
muhaiudin,,,,,,,,,
shaqayeq,,,,,,,,,
mubasher,,,,,,,,,
jalal,,,,,,,,,
momena,,,,,,,,,
samia,,,,,,,,,
nader,,,,,,,,,
sami,,,,,,,,,
abdul-hanan,,,,,,,,,
abdul-haq,,,,,,,,,
sharaf,,,,,,,,,
mones,,,,,,,,,
sharafudin,,,,,,,,,
salma,,,,,,,,,
abdul-jabar,,,,,,,,,
samar,,,,,,,,,
abdul-jamil,,,,,,,,,
monesa,,,,,,,,,
abdul-jawad,,,,,,,,,
saman,,,,,,,,,
sher,,,,,,,,,
abdul-karim,,,,,,,,,
shekib,,,,,,,,,
salman,,,,,,,,,
samad,,,,,,,,,
shamsulhaq,,,,,,,,,
abdul-hafez,,,,,,,,,
shamshad,,,,,,,,,
jalil,,,,,,,,,
abdul-mutaleb,,,,,,,,,
shoaib,,,,,,,,,
nadera,,,,,,,,,
shirin-gul,,,,,,,,,
abdul-muhsen,,,,,,,,,
nabiullah,,,,,,,,,
abdul-momen,,,,,,,,,
shams,,,,,,,,,
abdul-fattah,,,,,,,,,
abdul-ghafar,,,,,,,,,
kaawa,,,,,,,,,
abdul-hadi,,,,,,,,,
shirin-banoo,,,,,,,,,
salim,,,,,,,,,
abdul-manan,,,,,,,,,
abdul-malek,,,,,,,,,
momen,,,,,,,,,
jalaludin,,,,,,,,,
mahin ,,,,,,,,,
nafisa,,,,,,,,,
mustafa,,,,,,,,,
mahjabin ,,,,,,,,,
mahmood ,,,,,,,,,
naeem,,,,,,,,,
mahdi,,,,,,,,,
nafis ,,,,,,,,,
mahir,,,,,,,,,
mansoor ,,,,,,,,,
nassar,,,,,,,,,
mahfooz ,,,,,,,,,
mahdi ,,,,,,,,,
mansur,,,,,,,,,
muslimah,,,,,,,,,
nadira,,,,,,,,,
maisha,,,,,,,,,
mahmoud,,,,,,,,,
maja,,,,,,,,,
nayila,,,,,,,,,
majida ,,,,,,,,,
majid ,,,,,,,,,
nabeel,,,,,,,,,
majid,,,,,,,,,
nadima,,,,,,,,,
majed,,,,,,,,,
nawin ,,,,,,,,,
natori,,,,,,,,,
maimun,,,,,,,,,
nabila ,,,,,,,,,
nabiha,,,,,,,,,
maiwand,,,,,,,,,
nabil ,,,,,,,,,
nabila,,,,,,,,,
nadidah,,,,,,,,,
majidah,,,,,,,,,
mahwash ,,,,,,,,,
mustafa ,,,,,,,,,
mamnon ,,,,,,,,,
mahmud,,,,,,,,,
mahnaz,,,,,,,,,
nasser,,,,,,,,,
mustapha,,,,,,,,,
manija ,,,,,,,,,
mahoma,,,,,,,,,
nadir,,,,,,,,,
nawid ,,,,,,,,,
makhi,,,,,,,,,
nadda,,,,,,,,,
mahrukh ,,,,,,,,,
malika,,,,,,,,,
natara,,,,,,,,,
mahshid ,,,,,,,,,
makin,,,,,,,,,
nada,,,,,,,,,
mahomet,,,,,,,,,
mohsena ,,,,,,,,,
mushira,,,,,,,,,
nakeya,,,,,,,,,
merza ,,,,,,,,,
najee,,,,,,,,,
mousa,,,,,,,,,
mubarak,,,,,,,,,
mehmet,,,,,,,,,
medina,,,,,,,,,
nakea,,,,,,,,,
mubarak ,,,,,,,,,
muhahmmad,,,,,,,,,
muhammed,,,,,,,,,
nakeia,,,,,,,,,
nakeisha,,,,,,,,,
mazin,,,,,,,,,
nakia,,,,,,,,,
naima,,,,,,,,,
najam,,,,,,,,,
najah,,,,,,,,,
naja,,,,,,,,,
muhannad,,,,,,,,,
muhdati,,,,,,,,,
maysun,,,,,,,,,
maysa,,,,,,,,,
may,,,,,,,,,
naima ,,,,,,,,,
matin ,,,,,,,,,
muhsin,,,,,,,,,
mati,,,,,,,,,
mujahid,,,,,,,,,
meskeen,,,,,,,,,
mouna,,,,,,,,,
mouhamed,,,,,,,,,
meskin ,,,,,,,,,
mohsen ,,,,,,,,,
mojib ,,,,,,,,,
moheb ,,,,,,,,,
najila,,,,,,,,,
mohamud,,,,,,,,,
mohammed,,,,,,,,,
mojtaba ,,,,,,,,,
mohamet,,,,,,,,,
mohamed,,,,,,,,,
mohamad,,,,,,,,,
mocha,,,,,,,,,
monawar,,,,,,,,,
moawen ,,,,,,,,,
najma,,,,,,,,,
mitra ,,,,,,,,,
monir ,,,,,,,,,
monira ,,,,,,,,,
moosa ,,,,,,,,,
mir ,,,,,,,,,
morad ,,,,,,,,,
mina ,,,,,,,,,
mortaza ,,,,,,,,,
mina,,,,,,,,,
morwarid ,,,,,,,,,
milad ,,,,,,,,,
moska ,,,,,,,,,
messiah,,,,,,,,,
nakiah,,,,,,,,,
mukhtar,,,,,,,,,
nasrin ,,,,,,,,,
nasir,,,,,,,,,
nash,,,,,,,,,
marjan ,,,,,,,,,
murtadi,,,,,,,,,
nasher,,,,,,,,,
mariyan,,,,,,,,,
nasib ,,,,,,,,,
naila,,,,,,,,,
nasim ,,,,,,,,,
nahir,,,,,,,,,
musadeq,,,,,,,,,
mariyah,,,,,,,,,
nahida ,,,,,,,,,
nahid ,,,,,,,,,
mariya,,,,,,,,,
masud,,,,,,,,,
moin ,,,,,,,,,
nasir ,,,,,,,,,
nafisah,,,,,,,,,
maritza,,,,,,,,,
maritsa,,,,,,,,,
marid,,,,,,,,,
nafisa ,,,,,,,,,
mariam ,,,,,,,,,
mushin,,,,,,,,,
nasrat ,,,,,,,,,
maqbool ,,,,,,,,,
nasrin,,,,,,,,,
manzur,,,,,,,,,
maroof ,,,,,,,,,
maroofa ,,,,,,,,,
marr,,,,,,,,,
martiza,,,,,,,,,
mastoora ,,,,,,,,,
massouda ,,,,,,,,,
massood ,,,,,,,,,
mukhtar ,,,,,,,,,
muna,,,,,,,,,
munawar ,,,,,,,,,
munir,,,,,,,,,
munira,,,,,,,,,
mashooq ,,,,,,,,,
muntassir,,,,,,,,,
nakiya,,,,,,,,,
namavar ,,,,,,,,,
naqi ,,,,,,,,,
naqib ,,,,,,,,,
maseeh ,,,,,,,,,
muqim ,,,,,,,,,
naqiba ,,,,,,,,,
maryah,,,,,,,,,
naim ,,,,,,,,,
nailah,,,,,,,,,
marya,,,,,,,,,
mary ,,,,,,,,,
muriel,,,,,,,,,
marwan,,,,,,,,,
mursal ,,,,,,,,,
marwa ,,,,,,,,,
murshed ,,,,,,,,,
nazif ,,,,,,,,,
 aadila,,,,,,,,,
nazifa ,,,,,,,,,
tarana ,,,,,,,,,
tanaz ,,,,,,,,,
tamir,,,,,,,,,
tamana ,,,,,,,,,
talitha,,,,,,,,,
talib,,,,,,,,,
talal,,,,,,,,,
takiyah,,,,,,,,,
takiya,,,,,,,,,
takia,,,,,,,,,
takeya,,,,,,,,,
takeia,,,,,,,,,
taira,,,,,,,,,
tahminah,,,,,,,,,
tahir,,,,,,,,,
taher ,,,,,,,,,
tabora,,,,,,,,,
tabina,,,,,,,,,
tabesh ,,,,,,,,,
tabari,,,,,,,,,
syreeta,,,,,,,,,
syed,,,,,,,,,
suraya ,,,,,,,,,
suleika,,,,,,,,,
tara ,,,,,,,,,
tarek,,,,,,,,,
nazih,,,,,,,,,
tareq ,,,,,,,,,
ulima,,,,,,,,,
ubayy,,,,,,,,,
ubayda,,,,,,,,,
ubayd,,,,,,,,,
ubaidah ,,,,,,,,,
ubadah,,,,,,,,,
tut,,,,,,,,,
torpekay ,,,,,,,,,
tina ,,,,,,,,,
timur ,,,,,,,,,
timin,,,,,,,,,
thania,,,,,,,,,
thana,,,,,,,,,
thabit,,,,,,,,,
telaya ,,,,,,,,,
tekia,,,,,,,,,
taz,,,,,,,,,
tayyeb,,,,,,,,,
taymullah,,,,,,,,,
tayeba ,,,,,,,,,
tariq,,,,,,,,,
tarik,,,,,,,,,
tarif,,,,,,,,,
suhail,,,,,,,,,
suede,,,,,,,,,
subhi,,,,,,,,,
soraya ,,,,,,,,,
shatara,,,,,,,,,
sharifa ,,,,,,,,,
sharif ,,,,,,,,,
sharif,,,,,,,,,
shareef,,,,,,,,,
sharday,,,,,,,,,
shardae,,,,,,,,,
sharda,,,,,,,,,
sharara ,,,,,,,,,
sharad,,,,,,,,,
shaquille,,,,,,,,,
shaquill,,,,,,,,,
shaquile,,,,,,,,,
shaquell,,,,,,,,,
shapoor ,,,,,,,,,
shamsudin,,,,,,,,,
shamim ,,,,,,,,,
shamila ,,,,,,,,,
shamaria,,,,,,,,,
shamari,,,,,,,,,
shamara,,,,,,,,,
shakyra,,,,,,,,,
shakur,,,,,,,,,
shayeq,,,,,,,,,
sherica,,,,,,,,,
sherika,,,,,,,,,
siraj,,,,,,,,,
soozan ,,,,,,,,,
sommer,,,,,,,,,
somer,,,,,,,,,
sohali,,,,,,,,,
sohaila ,,,,,,,,,
sofian,,,,,,,,,
skyy,,,,,,,,,
skye,,,,,,,,,
sky,,,,,,,,,
sita ,,,,,,,,,
simin ,,,,,,,,,
shifta ,,,,,,,,,
sima ,,,,,,,,,
shunnar,,,,,,,,,
shula,,,,,,,,,
shola ,,,,,,,,,
shokofa ,,,,,,,,,
shohra ,,,,,,,,,
shiwa ,,,,,,,,,
shirin ,,,,,,,,,
shima ,,,,,,,,,
shihab,,,,,,,,,
umara,,,,,,,,,
usama,,,,,,,,,
usamah,,,,,,,,,
yusef,,,,,,,,,
zayed,,,,,,,,,
zavier,,,,,,,,,
zarin ,,,,,,,,,
zarifa ,,,,,,,,,
zarifa,,,,,,,,,
zarif ,,,,,,,,,
zareb,,,,,,,,,
zalmay ,,,,,,,,,
zakiya,,,,,,,,,
zakera ,,,,,,,,,
zakariyya,,,,,,,,,
zaire,,,,,,,,,
zaim,,,,,,,,,
zaidee,,,,,,,,,
zaida,,,,,,,,,
zahir,,,,,,,,,
zahid,,,,,,,,,
zaher ,,,,,,,,,
zahed ,,,,,,,,,
zafirah,,,,,,,,,
zafir,,,,,,,,,
zafina,,,,,,,,,
zada,,,,,,,,,
zayna,,,,,,,,,
zaynah,,,,,,,,,
zelmira,,,,,,,,,
zulaikha ,,,,,,,,,
zurafa,,,,,,,,,
zulma,,,,,,,,,
zulima,,,,,,,,,
zuleyma,,,,,,,,,
zuleyca,,,,,,,,,
zulema,,,,,,,,,
zuleima,,,,,,,,,
zuleika,,,,,,,,,
zuleica,,,,,,,,,
zulecia,,,,,,,,,
zuhayr,,,,,,,,,
zero,,,,,,,,,
zubaidah,,,,,,,,,
zoraida,,,,,,,,,
zohra ,,,,,,,,,
zobeida,,,,,,,,,
zita,,,,,,,,,
zinat ,,,,,,,,,
zimraan,,,,,,,,,
ziba ,,,,,,,,,
zhila ,,,,,,,,,
zhala ,,,,,,,,,
yusuf,,,,,,,,,
yousuf ,,,,,,,,,
usman,,,,,,,,,
yonos ,,,,,,,,,
wasim ,,,,,,,,,
waseem,,,,,,,,,
walid ,,,,,,,,,
wali ,,,,,,,,,
wali,,,,,,,,,
waleed,,,,,,,,,
walad,,,,,,,,,
wakeel,,,,,,,,,
wajiha ,,,,,,,,,
wahida ,,,,,,,,,
wahid ,,,,,,,,,
wahid,,,,,,,,,
waheeda,,,,,,,,,
wahab ,,,,,,,,,
wafiq,,,,,,,,,
wafa ,,,,,,,,,
waez ,,,,,,,,,
wadd,,,,,,,,,
vega,,,,,,,,,
uzza,,,,,,,,,
uzair,,,,,,,,,
utba,,,,,,,,,
usman ,,,,,,,,,
wasima ,,,,,,,,,
wazhma ,,,,,,,,,
witha,,,,,,,,,
yaser ,,,,,,,,,
yiesha,,,,,,,,,
yessenia,,,,,,,,,
yesenia,,,,,,,,,
yemena,,,,,,,,,
yazid,,,,,,,,,
yass.,,,,,,,,,
yasir,,,,,,,,,
yasin ,,,,,,,,,
yasin,,,,,,,,,
yashira,,,,,,,,,
yasar ,,,,,,,,,
xaviera,,,,,,,,,
yasamin ,,,,,,,,,
yardan,,,,,,,,,
yaqoot ,,,,,,,,,
yaqoob ,,,,,,,,,
yaminah,,,,,,,,,
yamilet,,,,,,,,,
yamila,,,,,,,,,
yahya,,,,,,,,,
yahir,,,,,,,,,
yacenia,,,,,,,,,
shakoor ,,,,,,,,,
shakirra,,,,,,,,,
shakira,,,,,,,,,
qabil,,,,,,,,,
rabi ,,,,,,,,,
rabi,,,,,,,,,
rabah,,,,,,,,,
querina,,,,,,,,,
querima,,,,,,,,,
mahala,,,,,,,,,
qudamah,,,,,,,,,
qubilah,,,,,,,,,
qubad ,,,,,,,,,
quanika,,,,,,,,,
quaneisha,,,,,,,,,
quadeisha,,,,,,,,,
qodisa ,,,,,,,,,
qitarah,,,,,,,,,
qasima ,,,,,,,,,
qasim,,,,,,,,,
qaseem ,,,,,,,,,
qamra,,,,,,,,,
qaem ,,,,,,,,,
qaed ,,,,,,,,,
qadira,,,,,,,,,
qadir,,,,,,,,,
qadim,,,,,,,,,
rabia,,,,,,,,,
rabia ,,,,,,,,,
radeyah,,,,,,,,,
rakim,,,,,,,,,
rashad,,,,,,,,,
rashaad,,,,,,,,,
rasha,,,,,,,,,
rasa,,,,,,,,,
raqib ,,,,,,,,,
raof ,,,,,,,,,
raniyah,,,,,,,,,
randa,,,,,,,,,
ramadan,,,,,,,,,
rakin,,,,,,,,,
rajah,,,,,,,,,
radwan,,,,,,,,,
raja,,,,,,,,,
raihana ,,,,,,,,,
rahul,,,,,,,,,
rahman,,,,,,,,,
rahima ,,,,,,,,,
rahil ,,,,,,,,,
raha ,,,,,,,,,
rafia ,,,,,,,,,
rafi ,,,,,,,,,
rafi,,,,,,,,,
qadeer ,,,,,,,,,
qabic,,,,,,,,,
rasheed,,,,,,,,,
purdel,,,,,,,,,
oma,,,,,,,,,
nykia,,,,,,,,,
nusair,,,,,,,,,
numair,,,,,,,,,
numa,,,,,,,,,
noshin ,,,,,,,,,
noshafarin ,,,,,,,,,
noria ,,,,,,,,,
nizam,,,,,,,,,
nisa,,,,,,,,,
nilofar ,,,,,,,,,
nilam ,,,,,,,,,
nikkia,,,,,,,,,
nikia,,,,,,,,,
nik ,,,,,,,,,
nibal,,,,,,,,,
niamat ,,,,,,,,,
nekia,,,,,,,,,
nehal ,,,,,,,,,
neguib,,,,,,,,,
negin ,,,,,,,,,
nazira ,,,,,,,,,
nazir ,,,,,,,,,
omair,,,,,,,,,
omaira,,,,,,,,,
omar,,,,,,,,,
pariro ,,,,,,,,,
polla,,,,,,,,,
pirooz ,,,,,,,,,
pegah ,,,,,,,,,
pazhman ,,,,,,,,,
